emp_no,first_name,last_name,salary,title
458623,Wuxu,Manderick,65880,Senior Staff
458638,Toshiko,Klassen,40000,Senior Staff
458641,Adit,Kaelbling,73590,Technique Leader
458648,Guangming,Zaccaria,40000,Technique Leader
458649,Maya,Krybus,40000,Technique Leader
458652,Ipke,Ullian,40000,Staff
458653,Stabislas,Haddadi,59211,Engineer
458654,Shmuel,Choobineh,58105,Staff
458656,Uli,Swiler,40000,Staff
458663,Zongyan,Itschner,52524,Engineer
458664,Oldrich,Syang,52281,Senior Staff
458665,Xiaopeng,Chepyzhov,53776,Senior Engineer
458676,Sanjiv,Anandan,40000,Senior Engineer
458677,Susanne,Stroustrup,54863,Senior Engineer
458684,Xiaobin,Hashii,43963,Engineer
458686,Adam,Danecki,75421,Staff
458687,Cathie,Strehl,40000,Engineer
458688,Munehiro,Hopewell,53127,Senior Staff
458690,Yagil,Osgood,40000,Assistant Engineer
458694,Marie,Schach,70801,Senior Staff
458695,Dmitry,Schreiter,74915,Senior Staff
458698,Christfried,Kohling,40000,Staff
458700,Frazer,Cannard,49677,Engineer
458703,Radhakrishnan,Oberman,40000,Technique Leader
458706,Willard,Mansanne,40171,Senior Staff
458707,Baruch,Slobodova,51520,Senior Engineer
458708,Goo,Zhang,48084,Senior Engineer
458710,Uwe,Willoner,40000,Senior Engineer
458712,Bingning,Miake,49997,Senior Engineer
458719,Xudong,Zaumen,53759,Senior Engineer
458729,Piyawadee,Parhami,40000,Staff
458730,Sergi,Rahier,76326,Senior Staff
458735,Aria,Holburn,57014,Staff
458736,Xinan,Lovengreen,65646,Senior Engineer
458739,Jacqueline,Lienhardt,60864,Senior Engineer
458742,Fay,Ranze,46549,Engineer
458747,Ymte,Valette,66163,Staff
458749,Reinhard,Kaltofen,62410,Senior Staff
458750,Chiranjit,Lamparter,40000,Senior Staff
458751,Rasiah,Dusink,64216,Staff
458752,Dzung,Ernst,73465,Senior Engineer
458756,Jagoda,Georg,68282,Senior Staff
458760,Ramya,Oskamp,43586,Senior Engineer
458761,Berhard,Conte,41481,Staff
458766,Xiong,Benzmuller,47602,Staff
458767,Nalini,Raoux,75898,Senior Staff
458768,Rosella,Danner,45668,Senior Staff
458771,Martijn,Slaats,66120,Staff
458774,Mircea,Fujisawa,40000,Assistant Engineer
458777,Mack,Schueller,52440,Senior Staff
458785,Fen,Compeau,40000,Engineer
458787,Katsuyuki,Brandsma,69287,Senior Staff
458789,Amabile,Chelton,61173,Staff
458794,Divier,Haumacher,79120,Staff
458796,Geoff,Ranka,55746,Engineer
458797,Phuoc,Angelopoulos,40000,Staff
458798,Persi,Rotem,40000,Engineer
458799,Arfst,Gaughan,53686,Engineer
458805,Heping,Tsukuda,69413,Staff
458806,Sham,Terkki,45204,Engineer
458808,Xinglin,Warwick,40000,Engineer
458811,Make,Speek,80850,Senior Engineer
458819,Toney,Lagarias,40000,Senior Engineer
458820,Yuchang,Giaccio,49318,Staff
458830,Denny,Murillo,40323,Technique Leader
458836,Denny,Ullian,40000,Engineer
458840,Martien,Pashtan,40000,Senior Staff
458841,Youpyo,Paciorek,54960,Engineer
458842,Sushant,Smailagic,66173,Senior Engineer
458845,Arunas,Erdmenger,52132,Senior Engineer
458847,Xiping,Trystram,54168,Senior Engineer
458850,Odinaldo,Srimani,40000,Senior Engineer
458851,Larisa,Monarch,81961,Staff
458855,Steen,Gaughan,45967,Engineer
458856,Renee,Benzaken,40000,Staff
458857,Shaleah,Nitta,41712,Engineer
458868,Xudong,Olano,61484,Engineer
458870,Kokou,Raoux,65217,Engineer
458871,Magdalena,Uehara,40000,Senior Staff
458872,Xudong,Giaccio,40000,Engineer
458873,Shimshon,Jenevein,41410,Engineer
458874,Sajjan,Ranze,45145,Engineer
458875,Hatim,Vesna,40000,Engineer
458881,Sreekrishna,Cyre,40000,Senior Engineer
458884,Takahira,Kenevan,49181,Staff
458887,Ioana,Halloran,44982,Senior Staff
458888,Mechthild,Bratten,41613,Senior Engineer
458891,Kiam,Bala,48321,Senior Engineer
458895,Moheb,Pell,57458,Engineer
458903,Jinxi,Warwick,47218,Senior Staff
458904,Yuichiro,Ariola,73630,Staff
458905,Mingzeng,Kusakabe,40000,Senior Staff
458909,Gunilla,Pluym,40000,Engineer
458914,Arch,McAffer,51080,Engineer
458922,Anneli,Demir,45817,Senior Engineer
458930,Kwangyoen,Basart,68840,Senior Staff
458931,Guiseppe,Fujisaki,40000,Senior Staff
458936,Jacqueline,Siksek,62753,Senior Staff
458939,Toshimi,Weisert,73455,Technique Leader
458941,Tru,Vingron,41788,Staff
458948,Mang,Boissier,58525,Staff
458957,Munenori,Szemeredi,50166,Senior Engineer
458963,Mayuri,Krider,40000,Engineer
458966,Billie,Ciolek,67776,Engineer
458968,Turgut,Schwartzbauer,53738,Staff
458971,Atreye,Godskesen,52147,Staff
458972,Emdad,Nergos,47832,Senior Engineer
458973,Shen,Picci,40559,Senior Engineer
458975,Tzvetan,Burnard,81914,Staff
458979,Sungwon,Basagni,60962,Senior Engineer
458982,Randy,Roohalamini,44497,Engineer
458984,Hairong,Plump,40000,Engineer
458987,Shushma,Prenel,40000,Technique Leader
458991,Fumiyo,Lores,41701,Engineer
458994,Kien,Wilfing,41563,Engineer
459001,Claude,Linnainmaa,67792,Engineer
459006,Lucien,Kamber,56533,Engineer
459012,Kazunori,Masaki,50035,Assistant Engineer
459013,Evgueni,Backhouse,73699,Staff
459014,Bouchung,Haddadi,40000,Senior Engineer
459015,Marsal,Meszaros,40000,Staff
459016,Vatsa,Yoshizawa,51420,Senior Staff
459018,Ziya,Shanbhogue,54427,Engineer
459020,Shiv,Peha,40000,Senior Engineer
459021,Teruyuki,Menhardt,99559,Staff
459023,Troy,Molberg,61921,Staff
459025,Khaled,Manders,40000,Assistant Engineer
459026,Kazuhisa,Gyimothy,40000,Senior Engineer
459031,Kazuhiro,Raoux,55137,Senior Staff
459032,Dannz,Coors,40000,Staff
459033,Nahid,Laventhal,50505,Senior Engineer
459038,Wilmer,Peyn,75853,Staff
459041,Niclas,Verhaegen,44043,Staff
459042,Lena,Hiyoshi,40000,Senior Engineer
459045,Phillip,Lunn,47302,Senior Staff
459046,JoAnna,Comellas,40000,Engineer
459055,Shen,Kalloufi,48754,Senior Engineer
459056,Jeanne,Decleir,40000,Senior Staff
459058,Xudong,Sooriamurthi,41190,Engineer
459061,Adam,Otillio,48868,Assistant Engineer
459064,Danco,Isaac,46074,Senior Engineer
459068,Nahum,Honglei,40000,Engineer
459069,Charmane,Geffroy,40000,Engineer
459075,Barry,Chinen,43683,Senior Staff
459078,Barun,Farrag,42993,Engineer
459079,Takahiro,Apsitis,97099,Senior Staff
459083,Eishiro,Morton,40067,Senior Engineer
459085,Freyja,Pearson,57111,Senior Staff
459091,Aksel,Mitina,58991,Senior Engineer
459097,Dekang,Openshaw,40000,Senior Staff
459100,Mohammad,Thibadeau,43551,Senior Engineer
459109,Hitomi,Stiles,48368,Engineer
459116,Souichi,Lund,52002,Senior Engineer
459117,Shahaf,Boudaillier,59496,Senior Engineer
459119,Yannis,Brender,40000,Senior Engineer
459123,Harjit,Glinert,40000,Senior Staff
459127,Gill,Flanders,62887,Engineer
459133,Douadi,Bratsberg,43900,Engineer
459144,Masaru,Birke,40000,Senior Staff
459147,Jongsuk,Akiyama,76735,Senior Staff
459154,Odoardo,Garigliano,44998,Engineer
459158,Naftali,Anger,79635,Staff
459164,Nimmagadda,Landherr,58277,Senior Engineer
459167,Subbu,Olano,57507,Staff
459173,Lein,Basawa,66700,Staff
459174,Serge,Garrabrants,69578,Senior Engineer
459177,Duangkaew,Velardi,74496,Engineer
459178,Tiina,Prampolini,64366,Technique Leader
459187,Fusako,Frijda,40000,Technique Leader
459189,Marsja,Thebaut,52072,Engineer
459192,Aruna,Ferretti,50259,Senior Engineer
459193,Gurbir,Plessier,65544,Staff
459200,Saddek,Waleschkowski,40000,Engineer
459202,Wonhee,Peroz,61654,Engineer
459210,Alejandra,Ressouche,66157,Technique Leader
459214,Chaosheng,Juneja,40654,Staff
459215,Marco,Mersereau,40377,Senior Engineer
459221,Toshiko,Swift,65328,Senior Staff
459225,Saniya,Baaleh,40000,Staff
459226,Surveyors,Pocchiola,40000,Senior Engineer
459227,Tru,Shihab,69365,Senior Staff
459228,Kwun,Reinhard,40000,Senior Engineer
459235,Rafael,Krichel,40000,Staff
459239,Mariangiola,Matheson,40000,Engineer
459240,Randi,Henders,40000,Senior Engineer
459247,Teunis,Aseltine,40000,Senior Engineer
459248,Mingsen,Alblas,40000,Staff
459249,Tru,Brookman,79785,Senior Staff
459250,Yunming,Ushiama,62459,Senior Staff
459253,Erzsebet,Olivero,77802,Engineer
459261,Hidefumi,Rindone,49683,Engineer
459262,Ger,Majewski,46595,Engineer
459264,Augustine,Pulkowski,40000,Assistant Engineer
459269,Akhilish,Baek,40000,Technique Leader
459273,Genki,Oaver,63918,Engineer
459277,Behnaam,Wiegley,65259,Senior Engineer
459278,Gill,Rosar,56266,Engineer
459279,Serenella,Lampe,40000,Senior Staff
459281,Tsz,Frezza,40000,Assistant Engineer
459284,Jinpo,Demian,63129,Staff
459285,Feipei,Siochi,40000,Technique Leader
459286,Oscar,Raczkowsky,72502,Senior Engineer
459287,Premsyl,Ranta,49306,Technique Leader
459288,Bernt,Socorro,64331,Senior Engineer
459289,Kwok,Stavenow,72964,Staff
459293,Manu,Murillo,40000,Engineer
459302,Chenxi,Lovengreen,60543,Engineer
459307,Garnik,Pouyioutas,63398,Technique Leader
459308,Wojceich,Hanratty,54922,Engineer
459309,Saeed,Syrzycki,59887,Engineer
459310,Sivanarayana,Schlegelmilch,40000,Senior Engineer
459311,Mayuko,Petersohn,40709,Senior Engineer
459314,Bodo,Mitsuhashi,40000,Senior Staff
459318,Paris,Bala,40000,Assistant Engineer
459321,Rance,Schwaller,59913,Senior Engineer
459324,Peternela,Tasistro,58202,Technique Leader
459326,Mitsuyuki,Flanders,95812,Staff
459329,Nathalie,Pappas,40500,Engineer
459330,George,Bauknecht,65348,Senior Staff
459331,Tze,Yemenis,60617,Staff
459332,Krassimir,Luan,63351,Staff
459336,Satoru,Parascandalo,65540,Senior Staff
459337,Parto,Koblick,40000,Staff
459339,Khalil,Henseler,74534,Senior Staff
459341,Mircea,Masada,70954,Staff
459342,Niclas,Vidal,68473,Senior Staff
459343,Gita,Fordan,62058,Staff
459347,Martijn,Baca,75505,Senior Staff
459350,Quingbo,Peir,40981,Engineer
459351,Zorica,Jeansoulin,47739,Senior Engineer
459352,Anwar,Michaeli,40000,Staff
459358,Kristof,Ciolek,40000,Engineer
459359,Jouni,Janocha,53201,Engineer
459361,Berto,Landherr,75220,Senior Staff
459362,Steen,Kakkar,55072,Assistant Engineer
459363,Adam,Walston,40000,Engineer
459364,Nechama,Linnainmaa,45913,Staff
459365,Udo,Preusig,40000,Senior Engineer
459367,Jaewoo,Stanfel,40000,Engineer
459370,Subbu,Kroft,44177,Staff
459381,Tuval,Mahnke,40000,Engineer
459384,Zdislav,Eppinger,61638,Staff
459389,Adib,Jeong,47753,Staff
459390,Remzi,Usdin,60329,Senior Staff
459396,Satoru,Hopewell,40000,Senior Engineer
459397,Kersti,Simmen,51976,Engineer
459398,Yannik,Feldhoffer,41942,Technique Leader
459407,Gift,Percebois,86528,Staff
459409,DeForest,Szilard,57066,Senior Engineer
459411,Hugo,Xiaoshan,40000,Senior Engineer
459414,Danny,Schnelling,60552,Senior Staff
459416,Niclas,Joslin,40000,Senior Engineer
459417,Goo,Skafidas,66098,Engineer
459418,Reinhold,Daescu,40494,Engineer
459420,Shietung,Iisaku,50546,Engineer
459426,Yuping,Fiebach,51961,Senior Engineer
459434,Vatsa,Muchinsky,48810,Senior Staff
459438,Eberhardt,Azevdeo,49234,Senior Engineer
459450,Kersti,Sullins,63822,Engineer
459456,Stepehn,Dahlbom,40000,Engineer
459462,Dzung,Lortz,49986,Engineer
459463,Akeel,Denis,75583,Senior Staff
459467,Arunas,Bahl,51935,Senior Staff
459469,Roselyn,Meriste,40000,Staff
459470,Vishv,Heiserman,54384,Senior Staff
459478,Danai,Vuskovic,75753,Senior Engineer
459483,Shmuel,Docker,69722,Staff
459488,Florian,Gist,84417,Staff
459489,Pascal,Comellas,66186,Senior Engineer
459495,Gopalakrishnan,Highland,55181,Senior Engineer
459496,Demos,Gaughan,40000,Senior Engineer
459497,Phillip,Facello,68823,Senior Engineer
459501,Hairong,Demri,83683,Staff
459505,Make,Koyama,44210,Staff
459507,Sanjit,Streng,40000,Senior Engineer
459510,Sachio,Cooke,40000,Senior Engineer
459514,Weiye,Pettit,54569,Senior Engineer
459515,Karsten,Ambroszkiewicz,40000,Engineer
459516,Mayumi,Fetvedt,40000,Staff
459517,Weicheng,Perng,57164,Staff
459520,Hercules,Poupard,49207,Senior Staff
459528,Sven,Veevers,75863,Staff
459531,Gian,Kawashimo,40594,Engineer
459532,Bouchung,Cusworth,40000,Engineer
459535,Chinya,Emmerich,57325,Senior Engineer
459537,Chenxi,Erman,59382,Engineer
459539,Niteen,Morrey,56275,Staff
459541,Seongbae,Hutton,53322,Staff
459547,Pohua,Hardjono,40000,Engineer
459548,Mary,Meszaros,48643,Staff
459551,Amalendu,Jervis,54867,Staff
459557,Badri,Bamford,47400,Senior Staff
459559,Huan,Rodiger,43351,Senior Staff
459562,Lillian,Ferriere,43753,Staff
459571,Kazunori,Ishibashi,40000,Engineer
459572,Houman,Sewelson,56904,Senior Staff
459574,Toshimitsu,Baak,40000,Engineer
459581,Tzu,Gunderson,40000,Assistant Engineer
459589,Radhika,Baaz,72590,Senior Staff
459594,Gal,Morris,52290,Senior Engineer
459596,Constantino,Bernardinello,51639,Senior Engineer
459601,Baruch,Hoogerwoord,81415,Staff
459606,Oscar,Sommen,40000,Senior Engineer
459609,Lenore,Peris,64007,Senior Staff
459611,Ronghao,Reutenauer,40000,Senior Engineer
459614,Eishiro,Bojadziev,62634,Engineer
459617,Sangeeta,Pollacia,83712,Senior Staff
459621,Kamran,Bottner,40000,Senior Engineer
459623,Marjo,Camarinopoulos,56917,Engineer
459624,Arnd,Ventosa,40000,Engineer
459625,Stella,Lammel,48007,Engineer
459628,Mandell,Boudaillier,40000,Senior Engineer
459631,Make,Pettit,63176,Engineer
459633,Bilhanan,Poupard,59278,Engineer
459635,Valeri,Gaughan,91884,Senior Staff
459636,DAIDA,Bardell,45362,Senior Staff
459638,Licheng,Braunmuhl,55281,Engineer
459639,Valery,Shumilov,70357,Engineer
459640,Mohammed,Mellouli,40000,Assistant Engineer
459641,Chikako,Marzano,72965,Staff
459642,Stella,Plavsic,105406,Staff
459646,Uri,Rouquie,82208,Staff
459648,Francoise,Papadias,55065,Engineer
459650,Przemyslawa,Pepe,75474,Staff
459651,Jinpo,Maierhofer,54940,Senior Engineer
459652,Huican,Emiris,40000,Staff
459653,Magdalena,Monkewich,55957,Engineer
459654,Aram,Besancenot,40435,Senior Engineer
459657,Moss,Morris,50649,Senior Staff
459662,Jasminko,Krybus,64428,Engineer
459663,Yongdong,Hiyoshi,83436,Staff
459667,Masoud,Whittlesey,70490,Engineer
459671,Mark,Flowers,40000,Senior Engineer
459672,Subir,Gill,58532,Senior Staff
459673,Tiina,Qiwen,59420,Assistant Engineer
459676,Sadok,Reistad,65467,Staff
459677,Vugranam,Pagter,45148,Engineer
459679,Bikash,Budinsky,64270,Engineer
459684,Jaques,Rothenberg,40000,Staff
459688,Bernd,Akiyama,54123,Staff
459691,Munenori,Brodal,40000,Technique Leader
459692,Kyoichi,Flasterstein,71777,Staff
459693,Moie,Picco,40000,Staff
459695,Duangkaew,Comyn,40000,Senior Staff
459709,Hilary,Nittel,50943,Senior Staff
459710,Dipayan,Zyda,45508,Assistant Engineer
459711,Fusako,Junot,71752,Staff
459716,Elvia,Covnot,40000,Staff
459717,KayLiang,Foong,40000,Engineer
459719,Georgi,Mukaidono,51965,Senior Staff
459723,Perry,Flanders,40000,Senior Engineer
459728,Radhia,Reinhard,48087,Technique Leader
459730,Shuho,Erni,40000,Senior Engineer
459731,Tristan,Shumilov,44848,Engineer
459739,Temple,Angel,40000,Senior Staff
459740,Gully,Schnelling,40000,Engineer
459747,Shigeichiro,Stille,62996,Senior Staff
459750,Danai,Ernst,59702,Senior Staff
459751,Lein,Peot,54982,Assistant Engineer
459755,Serenella,Hagimont,40000,Staff
459757,Duri,Chimia,48760,Engineer
459767,Badri,Michaels,40000,Staff
459771,Martine,Nittel,56154,Staff
459772,Monique,Cochrane,40000,Senior Engineer
459775,Ortrud,Ciolek,40000,Senior Engineer
459777,Adib,Shigei,45546,Senior Engineer
459778,Duro,Krogh,68254,Senior Staff
459779,Taiji,Hooghiemstra,52216,Senior Staff
459783,Conrado,Olivero,40000,Staff
459785,Piyush,Maquelin,40000,Engineer
459805,Kiyotoshi,Chandrasekhar,40000,Senior Staff
459806,Serap,Garrabrants,55581,Staff
459809,Remmert,Mungall,40000,Engineer
459810,Uwe,Krone,56972,Engineer
459811,Gopalakrishnan,Meszaros,57579,Engineer
459813,Fuqing,Giveon,64066,Senior Engineer
459818,Kitty,VanScheik,57096,Senior Engineer
459823,Yuriy,Muhling,73579,Staff
459826,Ramzi,Jakobus,66601,Senior Staff
459831,Xiaopeng,Hennings,46874,Technique Leader
459839,Irena,Khasidashvili,42836,Engineer
459841,Kitty,Suwa,52551,Technique Leader
459843,Weidon,Aloia,64311,Senior Staff
459850,Jianwen,Radivojevic,40000,Senior Engineer
459854,Filipp,Kadhim,40000,Senior Engineer
459855,Karlis,Mansanne,75644,Staff
459856,Maja,Yurov,43339,Assistant Engineer
459857,Udi,Shimshoni,45621,Staff
459860,Koldo,Serra,40000,Senior Engineer
459864,Rafols,Laventhal,51228,Staff
459867,Nechama,Theuretzbacher,43545,Engineer
459870,Percy,Pluym,40000,Senior Engineer
459871,Katsuo,Gulik,46826,Technique Leader
459872,Sadok,Nicolson,70278,Staff
459874,Freyja,Limongiello,40000,Engineer
459875,Vesna,Rosay,52325,Senior Engineer
459877,Shem,Demir,54590,Staff
459880,Arvind,Strandh,70812,Staff
459883,Richara,Businaro,48430,Engineer
459890,Angel,Gyorkos,52589,Senior Engineer
459891,Aiman,Ranze,54338,Engineer
459899,Mansur,Saoudi,45036,Technique Leader
459900,Uta,Jahnichen,47850,Engineer
459902,Denis,Roohalamini,47160,Staff
459903,Lucien,Peak,44725,Engineer
459904,Shahab,Couchot,54695,Senior Staff
459905,Leszek,Rindone,46136,Senior Staff
459909,Yuqun,Auyong,40000,Senior Staff
459911,Yongqiao,Hofman,40000,Staff
459915,Josyula,Wynblatt,46838,Engineer
459918,Yakkov,Quittner,54789,Engineer
459919,Van,Potthoff,45650,Senior Engineer
459920,Mohamadou,Rosis,62390,Assistant Engineer
459921,Chirstian,Quittner,92255,Senior Staff
459922,Jenwei,Lieberherr,60485,Senior Engineer
459929,Dmitri,Picht,71361,Engineer
459930,Genevieve,Przulj,54168,Senior Engineer
459934,Kenroku,Gronowski,44753,Senior Staff
459937,Uma,Munch,40000,Senior Engineer
459940,Mikhail,Flanders,49764,Staff
459946,Weiye,Schlenzig,64499,Staff
459947,Francoise,Chelton,67939,Engineer
459951,Atreyi,Emden,50350,Senior Engineer
459952,Mohammed,Cooman,40000,Senior Staff
459953,Woody,Butterworth,48634,Senior Engineer
459957,Valeri,Shumilov,40000,Engineer
459958,Brewster,Junot,47655,Staff
459960,Shaowei,Quittner,43417,Engineer
459961,Amstein,Auria,83590,Senior Staff
459963,Chaoyi,Rabehasaina,40000,Staff
459969,Shaw,Aamodt,40000,Senior Staff
459974,Valeri,Bouloucos,40000,Senior Staff
459978,Sadegh,Swan,40000,Senior Staff
459981,Pohua,Giarratana,40000,Engineer
459983,Elgin,Turnbull,40000,Staff
459987,Munehiro,Papsdorf,43009,Senior Engineer
459988,Fatemeh,Radivojevic,40000,Engineer
459989,Otilia,Kirkerud,41824,Senior Engineer
459991,Nevin,Salinas,46545,Engineer
459993,Shaowei,Farrel,50376,Senior Engineer
459998,Vidya,Birta,40000,Senior Engineer
459999,Zhongwei,Garrabrants,47260,Technique Leader
460000,Yifei,Cooman,44075,Senior Engineer
460002,Ennio,Braunschweig,56248,Senior Engineer
460007,Mori,Senzako,91074,Staff
460008,Billie,Kusalik,60293,Senior Engineer
460010,Marl,Masada,46545,Engineer
460014,Bernardo,Comte,40000,Senior Engineer
460017,Bernd,Kitsuregawa,57393,Staff
460018,Prodip,Lichtner,88209,Staff
460019,Uriel,Chenney,40000,Technique Leader
460022,Bikash,Clouatre,77380,Staff
460028,Nirmal,Peral,82112,Staff
460030,Jongsuk,Tasistro,40960,Senior Engineer
460032,Kenroku,Cusworth,54061,Senior Engineer
460033,Paris,Ariola,97537,Senior Staff
460035,Tokuyasu,Staylopatis,67268,Engineer
460044,Houman,Litecky,40000,Engineer
460046,Domenick,Codenie,54229,Senior Engineer
460048,Basem,Conti,40000,Technique Leader
460049,Shiv,Coullard,79096,Senior Staff
460052,Maris,Serre,40000,Senior Staff
460053,Oscar,Kroon,40000,Staff
460055,Zsolt,Servi,52531,Senior Engineer
460059,Huei,Bahl,61656,Engineer
460075,Shigeaki,Schwabacher,44671,Senior Staff
460083,Barun,Genin,40000,Staff
460084,Muzhong,Thibadeau,40000,Staff
460088,Elvia,Kusakari,40000,Technique Leader
460091,Toshimi,Iisaka,40000,Senior Staff
460092,Premal,Picel,46764,Senior Engineer
460097,Toshimo,Pocchiola,41687,Senior Engineer
460098,Navin,Oxenboll,50952,Engineer
460102,Gaetan,Karnin,40000,Senior Engineer
460105,Joydip,Plesums,40000,Engineer
460107,Arto,Greenaway,54150,Senior Staff
460108,Becky,Radhakrishnan,43599,Engineer
460112,Leucio,Luan,41774,Staff
460113,Djenana,Daescu,68700,Senior Engineer
460114,Sailaja,Perna,46578,Staff
460121,Ravishankar,Jeong,52418,Senior Engineer
460123,Fay,Baranowski,61957,Senior Staff
460124,Steen,Burnard,45060,Engineer
460126,Jianhao,Braccini,40000,Senior Engineer
460135,Hirochika,Kuzuoka,62117,Senior Staff
460141,Kristin,Fiutem,43976,Engineer
460144,Gadiel,Azuma,63661,Senior Engineer
460150,Henk,Michaeli,40000,Senior Engineer
460153,Carrsten,McFarlan,56020,Senior Engineer
460156,Mack,Domenig,40000,Engineer
460157,Sudhanshu,Parascandalo,67413,Senior Staff
460158,Jovan,Speel,40000,Engineer
460170,Barun,Peek,40000,Engineer
460172,Garnik,Nitto,40000,Senior Engineer
460174,Udo,Felcyn,40000,Senior Engineer
460176,Herb,Thombley,42937,Staff
460179,Barry,Narlikar,58434,Engineer
460186,Zhanqiu,Papastamatiou,47416,Senior Staff
460195,Make,Deyuan,50158,Assistant Engineer
460205,Masaru,Minakawa,57428,Senior Staff
460211,Breannda,Guenter,40000,Staff
460214,Kristin,Comte,56368,Staff
460216,Cullen,Warwick,40000,Staff
460219,Kazuyasu,Yetim,40000,Technique Leader
460229,Aimee,Avouris,74597,Staff
460230,Radhia,Brickell,56119,Senior Engineer
460231,Valdiodio,Kusakari,52567,Staff
460232,Subhash,Covnot,46218,Senior Staff
460238,Yucai,Akiyama,70957,Staff
460244,Danae,Menhardt,42699,Senior Engineer
460247,Aleksandar,Vecchio,40000,Staff
460254,Goo,Peha,60793,Senior Engineer
460255,Herbert,Wiegley,40000,Staff
460256,Constantine,Meriste,40000,Senior Engineer
460258,Vatsa,Penn,48770,Engineer
460267,Venkatesan,Ranum,40000,Engineer
460270,Abdelkader,Ghalwash,61006,Staff
460274,Stamatina,Sichman,44248,Senior Engineer
460278,Giordano,Vernadat,40000,Senior Staff
460284,Moon,Marakhovsky,43899,Engineer
460286,Shen,Litecky,40000,Staff
460289,Arra,Velasco,40000,Senior Engineer
460293,Jacopo,Crooks,96586,Staff
460295,Mountaz,Lorie,40000,Senior Staff
